,Year,Month,HHS region,RSV Detections,RSV Tests,% positive tests
4140,2017,12,9,37,319,11.598746081504702
4141,2018,1,9,39,290,13.448275862068966
4142,2018,1,9,42,208,20.192307692307693
4143,2018,1,9,38,196,19.387755102040817
4144,2018,1,9,51,323,15.789473684210526
4145,2018,2,9,44,247,17.813765182186234
4146,2018,2,9,60,242,24.793388429752067
4147,2018,2,9,38,217,17.51152073732719
4148,2018,2,9,31,189,16.402116402116402
4149,2018,3,9,25,213,11.737089201877934
4150,2018,3,9,36,207,17.391304347826086
4151,2018,3,9,21,184,11.41304347826087
4152,2018,3,9,26,198,13.131313131313131
4153,2018,3,9,25,167,14.970059880239521
4154,2018,4,9,11,128,8.59375
4155,2018,4,9,8,133,6.015037593984962
4156,2018,4,9,15,126,11.904761904761905
4157,2018,4,9,14,115,12.173913043478262
4158,2018,5,9,7,113,6.1946902654867255
4159,2018,5,9,2,98,2.0408163265306123
4160,2018,5,9,6,82,7.317073170731708
4161,2018,5,9,5,73,6.8493150684931505
4162,2018,6,9,6,68,8.823529411764707
4163,2018,6,9,3,58,5.172413793103448
4164,2018,6,9,1,50,2.0
4165,2018,6,9,4,75,5.333333333333333
4166,2018,6,9,4,26,15.384615384615385
4583,2018,7,9,2,117,1.7094017094017093
4584,2018,7,9,6,105,5.714285714285714
4585,2018,7,9,2,89,2.247191011235955
4586,2018,7,9,0,92,0.0
4587,2018,8,9,3,84,3.5714285714285716
4588,2018,8,9,4,56,7.142857142857143
4589,2018,8,9,2,93,2.150537634408602
4590,2018,8,9,2,84,2.380952380952381
4591,2018,9,9,2,93,2.150537634408602
4592,2018,9,9,4,88,4.545454545454546
4593,2018,9,9,4,110,3.6363636363636362
4594,2018,9,9,5,99,5.05050505050505
4595,2018,9,9,2,135,1.4814814814814814
4596,2018,10,9,13,140,9.285714285714286
4597,2018,10,9,11,150,7.333333333333333
4598,2018,10,9,5,150,3.3333333333333335
4599,2018,10,9,8,139,5.755395683453237
4600,2018,11,9,3,134,2.2388059701492535
4601,2018,11,9,17,163,10.429447852760736
4602,2018,11,9,16,196,8.16326530612245
4603,2018,11,9,15,192,7.8125
4604,2018,12,9,11,187,5.882352941176471
4605,2018,12,9,17,177,9.6045197740113
4606,2018,12,9,15,209,7.177033492822966
4607,2018,12,9,26,241,10.78838174273859
4608,2018,12,9,19,199,9.547738693467336
4609,2019,1,9,25,222,11.26126126126126
4610,2019,1,9,26,232,11.206896551724139
4611,2019,1,9,28,236,11.864406779661017
4612,2019,1,9,44,285,15.43859649122807
4613,2019,2,9,30,264,11.363636363636363
4614,2019,2,9,37,288,12.847222222222221
4615,2019,2,9,59,329,17.933130699088146
4616,2019,2,9,55,318,17.29559748427673
4617,2019,3,9,51,310,16.451612903225808
4618,2019,3,9,53,370,14.324324324324325
4619,2019,3,9,54,363,14.87603305785124
4620,2019,3,9,44,300,14.666666666666666
4621,2019,3,9,40,313,12.779552715654953
4622,2019,4,9,26,238,10.92436974789916
4623,2019,4,9,21,236,8.898305084745763
4624,2019,4,9,10,239,4.184100418410042
4625,2019,4,9,9,186,4.838709677419355
4626,2019,5,9,5,175,2.857142857142857
4627,2019,5,9,4,155,2.5806451612903225
4628,2019,5,9,4,149,2.684563758389262
4629,2019,5,9,2,164,1.2195121951219512
4630,2019,6,9,7,163,4.294478527607362
4631,2019,6,9,5,157,3.1847133757961785
4632,2019,6,9,9,144,6.25
4633,2019,6,9,2,116,1.7241379310344827
4634,2019,6,9,3,109,2.7522935779816513
5051,2019,7,9,14,163,8.588957055214724
5052,2019,7,9,4,132,3.0303030303030303
5053,2019,7,9,10,91,10.989010989010989
5054,2019,7,9,7,142,4.929577464788732
5055,2019,8,9,5,113,4.424778761061947
5056,2019,8,9,1,110,0.9090909090909091
5057,2019,8,9,8,96,8.333333333333334
5058,2019,8,9,14,143,9.79020979020979
5059,2019,8,9,14,150,9.333333333333334
5060,2019,9,9,14,177,7.909604519774011
5061,2019,9,9,11,178,6.179775280898877
5062,2019,9,9,4,159,2.5157232704402515
5063,2019,9,9,15,179,8.379888268156424
5064,2019,10,9,24,179,13.40782122905028
5065,2019,10,9,23,224,10.267857142857142
5066,2019,10,9,16,166,9.63855421686747
5067,2019,10,9,24,187,12.834224598930481
5068,2019,11,9,25,189,13.227513227513228
5069,2019,11,9,20,226,8.849557522123893
5070,2019,11,9,28,252,11.11111111111111
5071,2019,11,9,22,210,10.476190476190476
5072,2019,11,9,22,246,8.94308943089431
5073,2019,12,9,21,240,8.75
5074,2019,12,9,29,265,10.943396226415095
5075,2019,12,9,41,302,13.57615894039735
5076,2019,12,9,49,343,14.285714285714286
5077,2020,1,9,53,307,17.263843648208468
5078,2020,1,9,47,348,13.505747126436782
5079,2020,1,9,46,318,14.465408805031446
5080,2020,1,9,53,348,15.229885057471265
5081,2020,2,9,66,334,19.760479041916167
5082,2020,2,9,45,317,14.195583596214512
5083,2020,2,9,53,397,13.350125944584383
5084,2020,2,9,32,234,13.675213675213675
5085,2020,2,9,54,276,19.565217391304348
5086,2020,3,9,29,245,11.83673469387755
5087,2020,3,9,23,196,11.73469387755102
5088,2020,3,9,21,189,11.11111111111111
5089,2020,3,9,8,108,7.407407407407407
5090,2020,4,9,4,94,4.25531914893617
5091,2020,4,9,0,59,0.0
5092,2020,4,9,0,64,0.0
5093,2020,4,9,0,57,0.0
5094,2020,5,9,1,56,1.7857142857142858
5095,2020,5,9,0,72,0.0
5096,2020,5,9,0,61,0.0
5097,2020,5,9,0,62,0.0
5098,2020,5,9,0,48,0.0
5099,2020,6,9,0,56,0.0
5100,2020,6,9,0,52,0.0
5101,2020,6,9,0,55,0.0
5102,2020,6,9,0,37,0.0
8206,2016,1,9,74,2009,3.6834245893479345
8207,2016,1,9,82,2422,3.3856317093311312
8208,2016,1,9,95,4073,2.3324330959980357
8209,2016,1,9,151,2609,5.787658106554235
8210,2016,1,9,166,2758,6.018854242204496
8211,2016,2,9,186,3032,6.1345646437994725
8212,2016,2,9,185,3606,5.130338325013866
8213,2016,2,9,195,3725,5.23489932885906
8214,2016,2,9,163,3820,4.267015706806283
8215,2016,3,9,160,3613,4.428452809299751
8216,2016,3,9,127,3093,4.106045910119625
8217,2016,3,9,104,2927,3.553126067646054
8218,2016,3,9,75,2638,2.843062926459439
8219,2016,4,9,49,2314,2.1175453759723424
8220,2016,4,9,36,2198,1.637852593266606
8221,2016,4,9,26,1785,1.4565826330532212
8222,2016,4,9,23,1804,1.2749445676274944
8223,2016,4,9,14,1714,0.8168028004667445
8224,2016,5,9,8,1322,0.6051437216338881
8225,2016,5,9,6,735,0.8163265306122449
8226,2016,5,9,8,762,1.0498687664041995
8227,2016,5,9,5,712,0.702247191011236
8228,2016,6,9,2,564,0.3546099290780142
8229,2016,6,9,4,579,0.690846286701209
8230,2016,6,9,3,591,0.5076142131979695
8231,2016,6,9,3,620,0.4838709677419355
8232,2016,7,9,1,479,0.20876826722338204
8701,2016,7,9,3,583,0.5145797598627787
8702,2016,7,9,5,696,0.7183908045977011
8703,2016,7,9,2,710,0.28169014084507044
8704,2016,7,9,4,642,0.6230529595015576
8705,2016,8,9,2,654,0.3058103975535168
8706,2016,8,9,4,624,0.6410256410256411
8707,2016,8,9,4,800,0.5
8708,2016,8,9,7,1009,0.6937561942517344
8709,2016,9,9,13,1053,1.2345679012345678
8710,2016,9,9,12,1025,1.170731707317073
8711,2016,9,9,16,1191,1.343408900083963
8712,2016,9,9,22,1409,1.5613910574875798
8713,2016,10,9,27,1508,1.790450928381963
8714,2016,10,9,25,1393,1.7946877243359656
8715,2016,10,9,20,1426,1.402524544179523
8716,2016,10,9,27,1535,1.758957654723127
8717,2016,10,9,38,1691,2.247191011235955
8718,2016,11,9,68,1774,3.8331454340473505
8719,2016,11,9,77,1956,3.936605316973415
8720,2016,11,9,108,2166,4.986149584487535
8721,2016,11,9,123,1913,6.4296915838996345
8722,2016,12,9,240,2571,9.334889148191365
8723,2016,12,9,319,2688,11.867559523809524
8724,2016,12,9,445,3133,14.203638684966485
8725,2016,12,9,643,3771,17.051180058339963
8726,2016,12,9,859,4843,17.736939913276895
8727,2017,1,9,1099,5856,18.76707650273224
8728,2017,1,9,956,5913,16.16776593945544
8729,2017,1,9,869,5313,16.356107660455486
8730,2017,1,9,918,5067,18.117229129662523
8731,2017,2,9,877,5202,16.858900422914264
8732,2017,2,9,859,5063,16.966225557969583
8733,2017,2,9,713,4486,15.89389210878288
8734,2017,2,9,623,4187,14.879388583711489
8735,2017,3,9,453,3760,12.047872340425531
8736,2017,3,9,356,3629,9.80986497657757
8737,2017,3,9,275,3334,8.248350329934013
8738,2017,3,9,180,3241,5.553841406973157
8739,2017,4,9,120,2787,4.3057050592034445
8740,2017,4,9,88,2545,3.4577603143418467
8741,2017,4,9,68,2349,2.894848871860366
8742,2017,4,9,52,2194,2.3701002734731085
8743,2017,4,9,39,2060,1.8932038834951457
8744,2017,5,9,23,1722,1.335656213704994
8745,2017,5,9,22,1528,1.4397905759162304
8746,2017,5,9,10,1556,0.6426735218508998
8747,2017,5,9,5,1022,0.4892367906066536
8748,2017,6,9,4,914,0.437636761487965
8749,2017,6,9,7,916,0.7641921397379913
8750,2017,6,9,9,895,1.005586592178771
8751,2017,6,9,1,815,0.12269938650306748
8752,2017,7,9,3,652,0.4601226993865031
9221,2017,7,9,2,541,0.36968576709796674
9222,2017,7,9,3,606,0.49504950495049505
9223,2017,7,9,7,619,1.1308562197092085
9224,2017,7,9,4,538,0.7434944237918215
9225,2017,8,9,4,516,0.7751937984496124
9226,2017,8,9,2,506,0.3952569169960474
9227,2017,8,9,4,563,0.7104795737122558
9228,2017,8,9,2,615,0.3252032520325203
9229,2017,9,9,7,623,1.1235955056179776
9230,2017,9,9,4,634,0.6309148264984227
9231,2017,9,9,13,1242,1.0466988727858293
9232,2017,9,9,11,1411,0.7795889440113395
9233,2017,9,9,14,1539,0.9096816114359974
9234,2017,10,9,10,1740,0.5747126436781609
9235,2017,10,9,21,1881,1.1164274322169059
9236,2017,10,9,24,1953,1.228878648233487
9237,2017,10,9,22,1986,1.107754279959718
9238,2017,11,9,32,2060,1.5533980582524272
9239,2017,11,9,52,2177,2.388608176389527
9240,2017,11,9,62,2318,2.6747195858498705
9241,2017,11,9,94,2044,4.598825831702544
9242,2017,12,9,135,2539,5.31705395825128
9243,2017,12,9,189,2568,7.359813084112149
9244,2017,12,9,236,2944,8.016304347826088
9245,2017,12,9,362,4140,8.743961352657005
9246,2017,12,9,483,5488,8.801020408163266
9247,2018,1,9,587,6607,8.884516421976691
9248,2018,1,9,629,6302,9.98095842589654
9249,2018,1,9,715,5370,13.314711359404097
9250,2018,1,9,913,5652,16.153573956121726
9251,2018,2,9,920,5776,15.92797783933518
9252,2018,2,9,995,6037,16.481696206725193
9253,2018,2,9,881,5395,16.32993512511585
9254,2018,2,9,703,4566,15.3964082347788
9255,2018,3,9,554,4721,11.734801948739674
9256,2018,3,9,451,4404,10.240690281562216
9257,2018,3,9,379,4125,9.187878787878788
9258,2018,3,9,324,3303,9.809264305177111
9259,2018,3,9,207,2837,7.296439901304194
9260,2018,4,9,177,2521,7.021023403411345
9261,2018,4,9,95,2045,4.645476772616137
9262,2018,4,9,63,1482,4.251012145748988
9263,2018,4,9,42,1629,2.578268876611418
9264,2018,5,9,40,1329,3.0097817908201656
9265,2018,5,9,14,1047,1.3371537726838587
9266,2018,5,9,10,741,1.349527665317139
9267,2018,5,9,4,621,0.644122383252818
9268,2018,6,9,5,656,0.7621951219512195
9269,2018,6,9,5,650,0.7692307692307693
9270,2018,6,9,6,577,1.0398613518197575
9271,2018,6,9,4,540,0.7407407407407407
9272,2018,6,9,1,429,0.2331002331002331
9741,2018,7,9,8,433,1.8475750577367205
9742,2018,7,9,4,399,1.0025062656641603
9743,2018,7,9,2,398,0.5025125628140703
9744,2018,7,9,2,407,0.4914004914004914
9745,2018,8,9,3,389,0.7712082262210797
9746,2018,8,9,4,423,0.9456264775413712
9747,2018,8,9,0,436,0.0
9748,2018,8,9,1,426,0.2347417840375587
9749,2018,9,9,5,459,1.0893246187363834
9750,2018,9,9,3,474,0.6329113924050633
9751,2018,9,9,5,598,0.8361204013377926
9752,2018,9,9,6,682,0.8797653958944281
9753,2018,9,9,6,1273,0.4713275726630008
9754,2018,10,9,4,1340,0.29850746268656714
9755,2018,10,9,8,1316,0.60790273556231
9756,2018,10,9,9,1401,0.6423982869379015
9757,2018,10,9,22,1477,1.4895057549085986
9758,2018,11,9,28,1554,1.8018018018018018
9759,2018,11,9,23,1643,1.399878271454656
9760,2018,11,9,26,1785,1.4565826330532212
9761,2018,11,9,46,1777,2.5886325267304446
9762,2018,12,9,80,2138,3.7418147801683816
9763,2018,12,9,102,2202,4.632152588555858
9764,2018,12,9,167,2627,6.357061286638752
9765,2018,12,9,210,3037,6.91471847217649
9766,2018,12,9,256,2974,8.607935440484196
9767,2019,1,9,335,3217,10.413428660242461
9768,2019,1,9,416,3966,10.489157841654059
9769,2019,1,9,484,3824,12.656903765690377
9770,2019,1,9,580,3658,15.855658829961728
9771,2019,2,9,653,4119,15.853362466618112
9772,2019,2,9,747,4141,18.039120985269257
9773,2019,2,9,681,4266,15.963431786216596
9774,2019,2,9,711,4552,15.619507908611599
9775,2019,3,9,645,5151,12.521840419336051
9776,2019,3,9,630,4988,12.630312750601444
9777,2019,3,9,537,4860,11.049382716049383
9778,2019,3,9,397,4715,8.419936373276776
9779,2019,3,9,291,4330,6.720554272517321
9780,2019,4,9,207,3580,5.782122905027933
9781,2019,4,9,126,2999,4.201400466822274
9782,2019,4,9,98,2493,3.9310068190934615
9783,2019,4,9,72,2299,3.1317964332318398
9784,2019,5,9,52,2009,2.588352414136386
9785,2019,5,9,26,1781,1.4598540145985401
9786,2019,5,9,20,1655,1.2084592145015105
9787,2019,5,9,19,1629,1.1663597298956414
9788,2019,6,9,10,1343,0.7446016381236039
9789,2019,6,9,5,570,0.8771929824561403
9790,2019,6,9,3,550,0.5454545454545454
9791,2019,6,9,3,493,0.6085192697768763
9792,2019,6,9,2,449,0.44543429844098
10261,2019,7,9,4,516,0.7751937984496124
10262,2019,7,9,4,543,0.7366482504604052
10263,2019,7,9,5,496,1.0080645161290323
10264,2019,7,9,3,501,0.5988023952095808
10265,2019,8,9,2,554,0.36101083032490977
10266,2019,8,9,2,479,0.4175365344467641
10267,2019,8,9,3,582,0.5154639175257731
10268,2019,8,9,6,565,1.0619469026548674
10269,2019,8,9,5,739,0.6765899864682002
10270,2019,9,9,5,735,0.6802721088435374
10271,2019,9,9,3,798,0.37593984962406013
10272,2019,9,9,9,856,1.0514018691588785
10273,2019,9,9,9,976,0.9221311475409836
10274,2019,10,9,14,1850,0.7567567567567568
10275,2019,10,9,20,1908,1.0482180293501049
10276,2019,10,9,17,2027,0.8386778490379871
10277,2019,10,9,35,1980,1.7676767676767677
10278,2019,11,9,29,2105,1.3776722090261282
10279,2019,11,9,60,2545,2.357563850687623
10280,2019,11,9,81,2698,3.0022238695329873
10281,2019,11,9,112,2856,3.9215686274509802
10282,2019,11,9,141,2660,5.3007518796992485
10283,2019,12,9,222,3306,6.715063520871143
10284,2019,12,9,316,3584,8.816964285714286
10285,2019,12,9,425,3639,11.679032701291563
10286,2019,12,9,522,3720,14.03225806451613
10287,2020,1,9,619,4167,14.854811615070794
10288,2020,1,9,579,4528,12.787102473498233
10289,2020,1,9,630,5002,12.594962015193923
10290,2020,1,9,697,5299,13.153425174561239
10291,2020,2,9,735,5711,12.869900192610752
10292,2020,2,9,649,5354,12.12177810982443
10293,2020,2,9,638,5303,12.030925891005092
10294,2020,2,9,543,4658,11.657363675397166
10295,2020,2,9,454,4840,9.380165289256198
10296,2020,3,9,395,4877,8.099241336887431
10297,2020,3,9,287,5057,5.675301562191023
10298,2020,3,9,166,3023,5.491233873635461
10299,2020,3,9,71,1802,3.940066592674806
10300,2020,4,9,23,1126,2.0426287744227354
10301,2020,4,9,17,824,2.063106796116505
10302,2020,4,9,8,828,0.966183574879227
10303,2020,4,9,4,722,0.554016620498615
10304,2020,5,9,4,527,0.7590132827324478
10305,2020,5,9,1,442,0.22624434389140272
10306,2020,5,9,0,430,0.0
10307,2020,5,9,0,421,0.0
10308,2020,5,9,2,330,0.6060606060606061
10309,2020,6,9,0,361,0.0
10310,2020,6,9,0,363,0.0
10311,2020,6,9,1,244,0.4098360655737705
10312,2020,6,9,0,251,0.0
