,Year,Month,HHS region,RSV Detections,RSV Tests,% positive tests
4930,2020,3,5,11,172,6.395348837209302
4931,2020,3,5,16,251,6.374501992031872
4932,2020,3,5,10,194,5.154639175257732
4933,2020,3,5,8,111,7.207207207207207
4934,2020,4,5,4,78,5.128205128205129
4935,2020,4,5,0,62,0.0
4936,2020,4,5,2,56,3.5714285714285716
4937,2020,4,5,1,50,2.0
4938,2020,5,5,0,26,0.0
4939,2020,5,5,1,25,4.0
4940,2020,5,5,0,43,0.0
4941,2020,5,5,0,21,0.0
4942,2020,5,5,0,19,0.0
4943,2020,6,5,0,21,0.0
4944,2020,6,5,0,18,0.0
4945,2020,6,5,0,14,0.0
4946,2020,6,5,0,16,0.0
4973,2020,1,6,137,681,20.11747430249633
4974,2020,1,6,61,449,13.585746102449889
4975,2020,1,6,83,458,18.12227074235808
4976,2020,1,6,50,521,9.596928982725528
4977,2020,2,6,32,471,6.794055201698514
4978,2020,2,6,46,458,10.043668122270743
4979,2020,2,6,21,428,4.906542056074766
4980,2020,2,6,23,387,5.943152454780361
4981,2020,2,6,21,289,7.26643598615917
4982,2020,3,6,22,355,6.197183098591549
4983,2020,3,6,21,321,6.542056074766355
4984,2020,3,6,19,278,6.83453237410072
4985,2020,3,6,10,141,7.092198581560283
4986,2020,4,6,7,83,8.433734939759036
4987,2020,4,6,4,65,6.153846153846154
4988,2020,4,6,3,50,6.0
4989,2020,4,6,3,45,6.666666666666667
4990,2020,5,6,2,29,6.896551724137931
4991,2020,5,6,0,42,0.0
4992,2020,5,6,0,28,0.0
4993,2020,5,6,1,24,4.166666666666667
4994,2020,5,6,1,17,5.882352941176471
4995,2020,6,6,1,18,5.555555555555555
4996,2020,6,6,4,23,17.391304347826086
4997,2020,6,6,6,37,16.216216216216218
4998,2020,6,6,2,32,6.25
5025,2020,1,7,28,102,27.45098039215686
5026,2020,1,7,24,63,38.095238095238095
5027,2020,1,7,18,54,33.333333333333336
5028,2020,1,7,10,46,21.73913043478261
5029,2020,2,7,10,41,24.390243902439025
5030,2020,2,7,10,47,21.27659574468085
5031,2020,2,7,15,58,25.862068965517242
5032,2020,2,7,5,40,12.5
5033,2020,2,7,9,41,21.951219512195124
5034,2020,3,7,2,26,7.6923076923076925
5035,2020,3,7,6,54,11.11111111111111
5036,2020,3,7,4,85,4.705882352941177
5037,2020,3,7,2,58,3.4482758620689653
5038,2020,4,7,1,50,2.0
5039,2020,4,7,1,34,2.9411764705882355
5040,2020,4,7,0,2,0.0
5041,2020,4,7,0,3,0.0
5042,2020,5,7,0,4,0.0
5043,2020,5,7,0,1,0.0
5044,2020,5,7,0,5,0.0
5045,2020,5,7,0,2,0.0
5046,2020,5,7,0,3,0.0
5047,2020,6,7,0,1,0.0
5048,2020,6,7,0,0,
5049,2020,6,7,0,0,
5050,2020,6,7,0,1,0.0
5077,2020,1,9,53,307,17.263843648208468
5078,2020,1,9,47,348,13.505747126436782
5079,2020,1,9,46,318,14.465408805031446
5080,2020,1,9,53,348,15.229885057471265
5081,2020,2,9,66,334,19.760479041916167
5082,2020,2,9,45,317,14.195583596214512
5083,2020,2,9,53,397,13.350125944584383
5084,2020,2,9,32,234,13.675213675213675
5085,2020,2,9,54,276,19.565217391304348
